"Customer ID","Purchase Date","Product Category","Product Price",Quantity,"Total Purchase Amount","Payment Method","Customer Age",Returns,"Customer Name",Age,Gender,Churn,"Total Amount",Stage_ProductInterest,Stage_Intent,Stage_Purchase,Stage_Return,Stage_Churn
35531,03-08-2020,Home,466,2,3003,Cash,39,1,"Jonathan Marsh",39,Female,0,932,1,1,1,1,0
35531,01-10-2021,Electronics,436,4,3070,PayPal,39,1,"Jonathan Marsh",39,Female,0,1744,1,1,1,1,0
35531,30-07-2022,Books,91,1,1941,Cash,39,1,"Jonathan Marsh",39,Female,0,91,1,1,1,1,0
35531,07-02-2023,Electronics,180,3,4981,Cash,39,1,"Jonathan Marsh",39,Female,0,540,1,1,1,1,0
35531,26-11-2021,Clothing,366,2,4516,PayPal,39,0,"Jonathan Marsh",39,Female,0,732,1,1,1,0,0
1193,26-03-2021,Books,84,3,1190,PayPal,44,0,"Xavier Wilson",44,Female,0,252,1,1,1,0,0
1193,13-04-2021,Books,323,3,2814,Cash,44,0,"Xavier Wilson",44,Female,0,969,1,1,1,0,0
1193,02-06-2021,Books,189,3,4757,PayPal,44,1,"Xavier Wilson",44,Female,0,567,1,1,1,1,0
1193,14-01-2022,Clothing,194,4,2318,Cash,44,1,"Xavier Wilson",44,Female,0,776,1,1,1,1,0
1193,21-05-2021,Home,302,3,506,"Credit Card",44,0,"Xavier Wilson",44,Female,0,906,1,1,1,0,0
1193,15-09-2020,Electronics,280,5,4509,PayPal,44,0,"Xavier Wilson",44,Female,0,1400,1,1,1,0,0
1193,18-05-2021,Books,272,4,381,"Credit Card",44,0,"Xavier Wilson",44,Female,0,1088,1,1,1,0,0
1193,11-05-2021,Home,321,1,1179,Cash,44,0,"Xavier Wilson",44,Female,0,321,1,1,1,0,0
1193,26-04-2021,Clothing,131,3,2013,Cash,44,0,"Xavier Wilson",44,Female,0,393,1,1,1,0,0
1193,19-03-2021,Books,95,1,2206,Cash,44,0,"Xavier Wilson",44,Female,0,95,1,1,1,0,0
21703,22-09-2022,Books,423,2,2593,PayPal,49,0,"Richard Khan",49,Female,0,846,1,1,1,0,0
21703,15-01-2021,Books,229,4,4856,PayPal,49,1,"Richard Khan",49,Female,0,916,1,1,1,1,0
21703,22-03-2022,Books,12,4,3569,Cash,49,0,"Richard Khan",49,Female,0,48,1,1,1,0,0
21703,30-03-2023,Electronics,481,1,3815,Cash,49,1,"Richard Khan",49,Female,0,481,1,1,1,1,0
21703,18-08-2022,Books,388,3,2181,PayPal,49,1,"Richard Khan",49,Female,0,1164,1,1,1,1,0
21703,24-07-2021,Electronics,82,2,4041,"Credit Card",49,1,"Richard Khan",49,Female,0,164,1,1,1,1,0
27337,28-03-2022,Electronics,411,5,863,"Credit Card",48,1,"Shelby Henry",48,Female,1,2055,1,1,1,1,0
27337,07-11-2020,Electronics,404,5,1444,PayPal,48,1,"Shelby Henry",48,Female,1,2020,1,1,1,1,0
27337,18-08-2023,Home,269,3,3569,"Credit Card",48,1,"Shelby Henry",48,Female,1,807,1,1,1,1,0
27337,24-08-2021,Books,213,2,1521,Cash,48,1,"Shelby Henry",48,Female,1,426,1,1,1,1,0
27337,11-08-2020,Books,96,2,2170,"Credit Card",48,1,"Shelby Henry",48,Female,1,192,1,1,1,1,0
27337,07-04-2023,Home,299,4,609,PayPal,48,1,"Shelby Henry",48,Female,1,1196,1,1,1,1,0
27337,13-07-2020,Clothing,368,5,537,PayPal,48,0,"Shelby Henry",48,Female,1,1840,1,1,1,0,0
10458,26-07-2021,Clothing,77,2,3097,"Credit Card",65,0,"Luke West",65,Female,0,154,1,1,1,0,0
10458,15-04-2021,Home,318,4,3610,PayPal,65,1,"Luke West",65,Female,0,1272,1,1,1,1,0
10458,06-06-2022,Electronics,203,4,744,Cash,65,0,"Luke West",65,Female,0,812,1,1,1,0,0
10458,22-11-2021,Home,148,4,1076,"Credit Card",65,0,"Luke West",65,Female,0,592,1,1,1,0,0
10458,28-09-2021,Electronics,323,1,2338,Cash,65,1,"Luke West",65,Female,0,323,1,1,1,1,0
10458,09-03-2021,Electronics,288,1,3156,PayPal,65,0,"Luke West",65,Female,0,288,1,1,1,0,0
10458,15-02-2020,Books,226,1,2539,Cash,65,1,"Luke West",65,Female,0,226,1,1,1,1,0
15399,16-01-2021,Clothing,367,4,4031,Cash,39,0,"Joshua Holden",39,Female,0,1468,1,1,1,0,0
15399,11-05-2020,Home,397,1,3294,PayPal,39,1,"Joshua Holden",39,Female,0,397,1,1,1,1,0
15399,08-01-2020,Clothing,411,2,5071,Cash,39,0,"Joshua Holden",39,Female,0,822,1,1,1,0,0
15399,20-07-2022,Electronics,485,2,2500,"Credit Card",39,0,"Joshua Holden",39,Female,0,970,1,1,1,0,0
15399,06-02-2022,Home,268,5,4138,Cash,39,0,"Joshua Holden",39,Female,0,1340,1,1,1,0,0
15399,25-01-2023,Home,12,2,2740,Cash,39,1,"Joshua Holden",39,Female,0,24,1,1,1,1,0
15399,17-08-2021,Electronics,139,4,2234,PayPal,39,1,"Joshua Holden",39,Female,0,556,1,1,1,1,0
15399,24-07-2020,Electronics,229,3,3581,Cash,39,1,"Joshua Holden",39,Female,0,687,1,1,1,1,0
18400,02-09-2023,Electronics,312,2,3857,"Credit Card",36,0,"Shelly Dorsey",36,Male,0,624,1,1,1,0,0
18400,16-07-2020,Electronics,482,1,1796,Cash,36,1,"Shelly Dorsey",36,Male,0,482,1,1,1,1,0
18400,24-03-2021,Electronics,436,3,234,"Credit Card",36,1,"Shelly Dorsey",36,Male,0,1308,1,1,1,1,0
18400,12-09-2020,Electronics,179,4,4208,PayPal,36,1,"Shelly Dorsey",36,Male,0,716,1,1,1,1,0
18400,20-10-2022,Clothing,479,4,720,PayPal,36,1,"Shelly Dorsey",36,Male,0,1916,1,1,1,1,0
18400,11-09-2023,Home,61,4,3206,Cash,36,1,"Shelly Dorsey",36,Male,0,244,1,1,1,1,0
18400,16-03-2022,Clothing,370,1,2292,PayPal,36,1,"Shelly Dorsey",36,Male,0,370,1,1,1,1,0
48711,15-04-2023,Books,102,5,2025,Cash,65,0,"Michael Baker",65,Female,0,510,1,1,1,0,0
48711,18-08-2020,Electronics,159,1,2386,"Credit Card",65,0,"Michael Baker",65,Female,0,159,1,1,1,0,0
48711,29-04-2023,Electronics,455,2,915,"Credit Card",65,1,"Michael Baker",65,Female,0,910,1,1,1,1,0
48711,11-12-2020,Books,87,5,2424,"Credit Card",65,1,"Michael Baker",65,Female,0,435,1,1,1,1,0
48711,16-10-2020,Clothing,230,4,3985,"Credit Card",65,0,"Michael Baker",65,Female,0,920,1,1,1,0,0
48711,17-11-2021,Home,285,2,5098,"Credit Card",65,1,"Michael Baker",65,Female,0,570,1,1,1,1,0
48711,20-05-2023,Home,306,5,4947,Cash,65,1,"Michael Baker",65,Female,0,1530,1,1,1,1,0
48711,07-07-2023,Clothing,258,4,567,"Credit Card",65,0,"Michael Baker",65,Female,0,1032,1,1,1,0,0
48711,11-03-2021,Clothing,326,2,3776,PayPal,65,1,"Michael Baker",65,Female,0,652,1,1,1,1,0
7090,02-12-2021,Electronics,149,1,3941,"Credit Card",37,1,"Andrew West",37,Female,0,149,1,1,1,1,0
7090,15-05-2023,Clothing,142,4,2226,PayPal,37,0,"Andrew West",37,Female,0,568,1,1,1,0,0
7090,29-01-2022,Electronics,56,1,3612,"Credit Card",37,0,"Andrew West",37,Female,0,56,1,1,1,0,0
7090,15-01-2020,Home,434,3,4665,"Credit Card",37,1,"Andrew West",37,Female,0,1302,1,1,1,1,0
7090,10-01-2020,Electronics,217,5,4795,PayPal,37,0,"Andrew West",37,Female,0,1085,1,1,1,0,0
7090,31-05-2023,Home,26,2,2258,"Credit Card",37,0,"Andrew West",37,Female,0,52,1,1,1,0,0
24534,03-08-2023,Books,358,4,3253,PayPal,54,1,"Paul Ford",54,Male,0,1432,1,1,1,1,0
24534,13-03-2022,Clothing,259,3,4759,Cash,54,1,"Paul Ford",54,Male,0,777,1,1,1,1,0
24534,18-02-2020,Clothing,386,4,5047,"Credit Card",54,0,"Paul Ford",54,Male,0,1544,1,1,1,0,0
24534,11-08-2022,Electronics,87,1,2247,"Credit Card",54,1,"Paul Ford",54,Male,0,87,1,1,1,1,0
24534,03-12-2022,Books,372,5,3710,Cash,54,1,"Paul Ford",54,Male,0,1860,1,1,1,1,0
24534,18-02-2021,Clothing,453,2,1722,"Credit Card",54,1,"Paul Ford",54,Male,0,906,1,1,1,1,0
2521,14-07-2021,Books,485,3,1216,Cash,50,0,"Deborah Miller",50,Male,0,1455,1,1,1,0,0
2521,09-01-2022,Electronics,404,5,3059,PayPal,50,1,"Deborah Miller",50,Male,0,2020,1,1,1,1,0
2521,17-10-2021,Electronics,436,3,1750,PayPal,50,1,"Deborah Miller",50,Male,0,1308,1,1,1,1,0
2521,19-06-2022,Electronics,158,4,5153,"Credit Card",50,1,"Deborah Miller",50,Male,0,632,1,1,1,1,0
2521,05-11-2020,Electronics,66,4,891,PayPal,50,1,"Deborah Miller",50,Male,0,264,1,1,1,1,0
2521,20-03-2023,Electronics,21,1,1632,"Credit Card",50,1,"Deborah Miller",50,Male,0,21,1,1,1,1,0
2521,01-09-2022,Clothing,408,4,1751,PayPal,50,1,"Deborah Miller",50,Male,0,1632,1,1,1,1,0
2521,19-03-2021,Home,241,3,2482,Cash,50,0,"Deborah Miller",50,Male,0,723,1,1,1,0,0
2521,21-05-2021,Electronics,361,4,2997,PayPal,50,0,"Deborah Miller",50,Male,0,1444,1,1,1,0,0
5837,13-04-2020,Home,40,1,1653,"Credit Card",68,0,"Gary Wilson",68,Male,0,40,1,1,1,0,0
5837,05-04-2022,Electronics,445,5,3600,"Credit Card",68,1,"Gary Wilson",68,Male,0,2225,1,1,1,1,0
5837,13-09-2022,Clothing,94,3,4067,"Credit Card",68,0,"Gary Wilson",68,Male,0,282,1,1,1,0,0
5837,28-10-2021,Books,410,5,4105,PayPal,68,1,"Gary Wilson",68,Male,0,2050,1,1,1,1,0
5837,10-06-2020,Home,51,3,2024,PayPal,68,1,"Gary Wilson",68,Male,0,153,1,1,1,1,0
5837,18-01-2023,Books,210,2,3326,PayPal,68,0,"Gary Wilson",68,Male,0,420,1,1,1,0,0
4487,06-08-2023,Electronics,64,2,3826,"Credit Card",34,0,"Heather Jones",34,Female,1,128,1,1,1,0,0
4487,18-12-2021,Clothing,368,5,1786,"Credit Card",34,0,"Heather Jones",34,Female,1,1840,1,1,1,0,0
4487,06-08-2021,Books,119,5,1864,PayPal,34,1,"Heather Jones",34,Female,1,595,1,1,1,1,0
4487,27-11-2020,Electronics,348,5,1580,"Credit Card",34,1,"Heather Jones",34,Female,1,1740,1,1,1,1,0
4487,20-08-2022,Electronics,408,2,4181,"Credit Card",34,0,"Heather Jones",34,Female,1,816,1,1,1,0,0
28778,26-04-2022,Electronics,154,3,4835,Cash,25,0,"Tammy Tucker",25,Male,0,462,1,1,1,0,0
28778,05-04-2022,Books,164,2,4348,Cash,25,0,"Tammy Tucker",25,Male,0,328,1,1,1,0,0
28778,26-05-2023,Electronics,139,2,955,PayPal,25,1,"Tammy Tucker",25,Male,0,278,1,1,1,1,0
28778,25-04-2021,Electronics,488,3,872,"Credit Card",25,0,"Tammy Tucker",25,Male,0,1464,1,1,1,0,0
28778,04-03-2022,Books,168,4,1631,PayPal,25,0,"Tammy Tucker",25,Male,0,672,1,1,1,0,0
28778,18-01-2023,Clothing,371,3,4747,PayPal,25,0,"Tammy Tucker",25,Male,0,1113,1,1,1,0,0
28778,29-10-2022,Home,454,2,758,PayPal,25,1,"Tammy Tucker",25,Male,0,908,1,1,1,1,0
26860,25-06-2020,Home,284,5,3978,PayPal,53,1,"Emily Cruz",53,Male,1,1420,1,1,1,1,0
26860,04-09-2022,Books,44,2,3407,"Credit Card",53,0,"Emily Cruz",53,Male,1,88,1,1,1,0,0
26860,26-01-2021,Electronics,28,2,4131,Cash,53,0,"Emily Cruz",53,Male,1,56,1,1,1,0,0
26860,19-07-2020,Home,269,2,2387,PayPal,53,0,"Emily Cruz",53,Male,1,538,1,1,1,0,0
23168,14-09-2022,Clothing,110,1,4765,Cash,57,1,"Vanessa Lewis",57,Female,0,110,1,1,1,1,0
23168,16-02-2020,Clothing,234,3,631,Cash,57,1,"Vanessa Lewis",57,Female,0,702,1,1,1,1,0
23168,20-09-2022,Home,296,3,3679,PayPal,57,0,"Vanessa Lewis",57,Female,0,888,1,1,1,0,0
23168,31-01-2021,Home,71,2,4309,PayPal,57,1,"Vanessa Lewis",57,Female,0,142,1,1,1,1,0
23168,30-01-2020,Electronics,280,5,1038,"Credit Card",57,1,"Vanessa Lewis",57,Female,0,1400,1,1,1,1,0
27357,11-04-2020,Home,176,1,4967,"Credit Card",65,0,"Kylie Kelley",65,Female,0,176,1,1,1,0,0
27357,21-07-2022,Electronics,492,2,1817,"Credit Card",65,1,"Kylie Kelley",65,Female,0,984,1,1,1,1,0
27357,13-10-2021,Home,55,1,4847,Cash,65,0,"Kylie Kelley",65,Female,0,55,1,1,1,0,0
27357,18-04-2020,Home,78,2,3274,PayPal,65,1,"Kylie Kelley",65,Female,0,156,1,1,1,1,0
27357,14-08-2020,Electronics,418,2,4016,"Credit Card",65,1,"Kylie Kelley",65,Female,0,836,1,1,1,1,0
27357,02-12-2020,Books,152,3,740,"Credit Card",65,0,"Kylie Kelley",65,Female,0,456,1,1,1,0,0
27357,10-06-2022,Clothing,326,1,3567,"Credit Card",65,0,"Kylie Kelley",65,Female,0,326,1,1,1,0,0
27357,09-10-2021,Books,287,1,3232,"Credit Card",65,0,"Kylie Kelley",65,Female,0,287,1,1,1,0,0
6795,19-08-2020,Books,127,2,3519,PayPal,65,0,"Jon Lynch",65,Male,0,254,1,1,1,0,0
6795,11-04-2021,Clothing,366,2,2092,PayPal,65,1,"Jon Lynch",65,Male,0,732,1,1,1,1,0
6795,28-03-2021,Electronics,228,3,2600,"Credit Card",65,0,"Jon Lynch",65,Male,0,684,1,1,1,0,0
6795,11-01-2023,Books,460,3,1245,Cash,65,1,"Jon Lynch",65,Male,0,1380,1,1,1,1,0
6795,20-10-2020,Clothing,286,4,834,Cash,65,0,"Jon Lynch",65,Male,0,1144,1,1,1,0,0
6795,03-10-2020,Books,156,2,4544,PayPal,65,1,"Jon Lynch",65,Male,0,312,1,1,1,1,0
6795,13-03-2020,Books,213,5,4900,"Credit Card",65,1,"Jon Lynch",65,Male,0,1065,1,1,1,1,0
6795,06-12-2020,Electronics,493,4,1886,Cash,65,0,"Jon Lynch",65,Male,0,1972,1,1,1,0,0
6795,16-06-2023,Home,51,1,3584,"Credit Card",65,0,"Jon Lynch",65,Male,0,51,1,1,1,0,0
6320,20-08-2022,Books,499,5,1774,"Credit Card",25,0,"Tiffany Tanner",25,Male,0,2495,1,1,1,0,0
6320,03-12-2021,Books,402,1,3561,Cash,25,0,"Tiffany Tanner",25,Male,0,402,1,1,1,0,0
6320,17-09-2020,Books,27,2,2906,PayPal,25,0,"Tiffany Tanner",25,Male,0,54,1,1,1,0,0
6320,17-03-2023,Books,336,1,1591,Cash,25,0,"Tiffany Tanner",25,Male,0,336,1,1,1,0,0
6320,20-07-2020,Clothing,488,4,1342,Cash,25,1,"Tiffany Tanner",25,Male,0,1952,1,1,1,1,0
6320,09-05-2020,Clothing,144,5,1081,"Credit Card",25,0,"Tiffany Tanner",25,Male,0,720,1,1,1,0,0
6320,27-11-2021,Home,101,4,3386,Cash,25,1,"Tiffany Tanner",25,Male,0,404,1,1,1,1,0
6320,22-12-2020,Home,82,2,871,PayPal,25,0,"Tiffany Tanner",25,Male,0,164,1,1,1,0,0
6320,31-01-2020,Clothing,314,5,3633,"Credit Card",25,0,"Tiffany Tanner",25,Male,0,1570,1,1,1,0,0
49031,07-06-2020,Clothing,483,2,1320,Cash,53,0,"Suzanne Martinez",53,Female,0,966,1,1,1,0,0
49031,28-09-2020,Home,477,1,3508,PayPal,53,1,"Suzanne Martinez",53,Female,0,477,1,1,1,1,0
49031,01-04-2022,Electronics,379,3,4604,PayPal,53,0,"Suzanne Martinez",53,Female,0,1137,1,1,1,0,0
49031,20-11-2021,Clothing,268,2,2983,Cash,53,1,"Suzanne Martinez",53,Female,0,536,1,1,1,1,0
49031,14-02-2022,Clothing,437,4,4705,Cash,53,1,"Suzanne Martinez",53,Female,0,1748,1,1,1,1,0
9798,11-04-2022,Home,293,1,2869,Cash,19,0,"Beverly Martin",19,Female,0,293,1,1,1,0,0
9798,09-07-2020,Books,376,1,3440,Cash,19,0,"Beverly Martin",19,Female,0,376,1,1,1,0,0
9798,12-03-2022,Electronics,342,2,3645,PayPal,19,1,"Beverly Martin",19,Female,0,684,1,1,1,1,0
9798,23-11-2022,Books,81,4,2540,Cash,19,0,"Beverly Martin",19,Female,0,324,1,1,1,0,0
9798,30-05-2023,Clothing,271,2,3903,"Credit Card",19,1,"Beverly Martin",19,Female,0,542,1,1,1,1,0
9798,17-07-2022,Electronics,167,4,858,PayPal,19,1,"Beverly Martin",19,Female,0,668,1,1,1,1,0
9798,17-03-2023,Home,157,4,3043,"Credit Card",19,0,"Beverly Martin",19,Female,0,628,1,1,1,0,0
9798,11-09-2021,Electronics,193,3,2600,"Credit Card",19,1,"Beverly Martin",19,Female,0,579,1,1,1,1,0
14425,18-07-2021,Books,15,3,4165,"Credit Card",54,0,"Sarah Young",54,Male,0,45,1,1,1,0,0
14425,26-06-2023,Electronics,266,5,2401,"Credit Card",54,0,"Sarah Young",54,Male,0,1330,1,1,1,0,0
14425,17-08-2023,Books,203,1,3663,"Credit Card",54,0,"Sarah Young",54,Male,0,203,1,1,1,0,0
14425,26-05-2023,Books,246,5,3731,"Credit Card",54,0,"Sarah Young",54,Male,0,1230,1,1,1,0,0
35940,06-01-2020,Books,94,1,3719,"Credit Card",33,0,"Jacqueline Mcgee",33,Male,0,94,1,1,1,0,0
35940,19-06-2022,Home,249,3,5081,PayPal,33,0,"Jacqueline Mcgee",33,Male,0,747,1,1,1,0,0
35940,29-03-2020,Electronics,39,4,4041,Cash,33,1,"Jacqueline Mcgee",33,Male,0,156,1,1,1,1,0
4098,23-05-2022,Home,16,4,4272,Cash,52,1,"Sarah Garrett",52,Female,0,64,1,1,1,1,0
4098,03-09-2023,Books,479,5,1043,Cash,52,0,"Sarah Garrett",52,Female,0,2395,1,1,1,0,0
14875,02-12-2022,Electronics,295,5,4353,Cash,67,0,"Christian Contreras",67,Male,1,1475,1,1,1,0,0
14875,11-05-2021,Electronics,301,3,3730,Cash,67,0,"Christian Contreras",67,Male,1,903,1,1,1,0,0
14875,01-08-2020,Clothing,469,5,1637,Cash,67,1,"Christian Contreras",67,Male,1,2345,1,1,1,1,0
33471,26-06-2023,Home,442,2,2889,"Credit Card",30,0,"Valerie Brooks",30,Female,1,884,1,1,1,0,0
33471,28-03-2023,Home,398,1,3621,"Credit Card",30,0,"Valerie Brooks",30,Female,1,398,1,1,1,0,0
33471,06-02-2022,Books,465,5,4985,Cash,30,1,"Valerie Brooks",30,Female,1,2325,1,1,1,1,0
33471,25-09-2022,Electronics,90,2,2018,PayPal,30,0,"Valerie Brooks",30,Female,1,180,1,1,1,0,0
33471,08-03-2021,Home,234,4,1074,PayPal,30,0,"Valerie Brooks",30,Female,1,936,1,1,1,0,0
33471,22-03-2020,Clothing,421,1,2603,"Credit Card",30,0,"Valerie Brooks",30,Female,1,421,1,1,1,0,0
33471,06-05-2022,Clothing,164,3,1568,PayPal,30,1,"Valerie Brooks",30,Female,1,492,1,1,1,1,0
33471,19-09-2022,Home,370,1,2972,Cash,30,1,"Valerie Brooks",30,Female,1,370,1,1,1,1,0
33471,24-10-2021,Books,297,3,4544,"Credit Card",30,0,"Valerie Brooks",30,Female,1,891,1,1,1,0,0
6003,06-11-2022,Clothing,66,1,1178,Cash,60,0,"Douglas Tyler",60,Female,0,66,1,1,1,0,0
41194,25-12-2020,Electronics,460,3,1423,"Credit Card",54,0,"Mckenzie Christensen",54,Female,0,1380,1,1,1,0,0
41194,05-11-2020,Home,173,4,2455,"Credit Card",54,1,"Mckenzie Christensen",54,Female,0,692,1,1,1,1,0
41194,12-01-2020,Electronics,350,3,2641,PayPal,54,1,"Mckenzie Christensen",54,Female,0,1050,1,1,1,1,0
41194,11-10-2022,Home,237,4,5145,Cash,54,0,"Mckenzie Christensen",54,Female,0,948,1,1,1,0,0
41194,03-09-2022,Home,277,3,2342,"Credit Card",54,1,"Mckenzie Christensen",54,Female,0,831,1,1,1,1,0
41194,09-06-2020,Electronics,215,4,4805,"Credit Card",54,0,"Mckenzie Christensen",54,Female,0,860,1,1,1,0,0
41194,10-04-2022,Electronics,212,4,3686,PayPal,54,1,"Mckenzie Christensen",54,Female,0,848,1,1,1,1,0
41194,25-07-2023,Home,74,5,3417,Cash,54,1,"Mckenzie Christensen",54,Female,0,370,1,1,1,1,0
38837,27-09-2020,Electronics,452,3,1147,Cash,54,0,"James Warren",54,Female,1,1356,1,1,1,0,0
38837,18-04-2021,Electronics,344,2,4394,Cash,54,0,"James Warren",54,Female,1,688,1,1,1,0,0
38837,27-03-2023,Electronics,14,4,3574,Cash,54,0,"James Warren",54,Female,1,56,1,1,1,0,0
38837,03-01-2022,Books,94,1,1768,"Credit Card",54,0,"James Warren",54,Female,1,94,1,1,1,0,0
22451,24-04-2021,Home,269,4,433,PayPal,52,0,"Julie Scott",52,Female,0,1076,1,1,1,0,0
22451,14-10-2021,Home,467,3,1979,Cash,52,0,"Julie Scott",52,Female,0,1401,1,1,1,0,0
22451,15-08-2022,Clothing,108,1,4297,"Credit Card",52,1,"Julie Scott",52,Female,0,108,1,1,1,1,0
22451,03-06-2023,Books,87,3,646,Cash,52,0,"Julie Scott",52,Female,0,261,1,1,1,0,0
22451,15-03-2020,Books,107,2,510,"Credit Card",52,0,"Julie Scott",52,Female,0,214,1,1,1,0,0
22451,18-12-2020,Home,397,1,1358,Cash,52,0,"Julie Scott",52,Female,0,397,1,1,1,0,0
22451,29-11-2022,Electronics,205,1,1715,Cash,52,0,"Julie Scott",52,Female,0,205,1,1,1,0,0
22451,03-09-2020,Clothing,363,2,491,"Credit Card",52,0,"Julie Scott",52,Female,0,726,1,1,1,0,0
22451,16-04-2023,Books,350,2,899,"Credit Card",52,0,"Julie Scott",52,Female,0,700,1,1,1,0,0
18896,14-01-2023,Books,244,4,1478,PayPal,55,1,"Crystal Yoder",55,Female,0,976,1,1,1,1,0
18896,13-07-2021,Clothing,325,4,4790,PayPal,55,0,"Crystal Yoder",55,Female,0,1300,1,1,1,0,0
18896,04-08-2023,Home,200,1,1697,PayPal,55,1,"Crystal Yoder",55,Female,0,200,1,1,1,1,0
8937,01-04-2023,Clothing,345,4,1487,Cash,19,1,"Richard Thompson",19,Male,0,1380,1,1,1,1,0
8937,21-04-2020,Home,37,5,3678,Cash,19,0,"Richard Thompson",19,Male,0,185,1,1,1,0,0
30778,18-12-2022,Electronics,280,3,1237,PayPal,32,0,"Stephanie Johnson",32,Male,0,840,1,1,1,0,0
30778,20-07-2020,Home,193,5,4969,PayPal,32,1,"Stephanie Johnson",32,Male,0,965,1,1,1,1,0
30778,23-05-2020,Books,84,4,3074,"Credit Card",32,1,"Stephanie Johnson",32,Male,0,336,1,1,1,1,0
48283,02-06-2022,Books,341,3,2694,Cash,50,1,"John Wilcox",50,Female,0,1023,1,1,1,1,0
48283,19-06-2023,Books,290,1,3134,"Credit Card",50,0,"John Wilcox",50,Female,0,290,1,1,1,0,0
48283,09-09-2020,Electronics,278,3,3243,Cash,50,0,"John Wilcox",50,Female,0,834,1,1,1,0,0
48283,29-05-2020,Books,187,3,2630,"Credit Card",50,0,"John Wilcox",50,Female,0,561,1,1,1,0,0
48283,14-05-2021,Home,132,4,2650,Cash,50,1,"John Wilcox",50,Female,0,528,1,1,1,1,0
48313,10-05-2023,Electronics,348,5,5039,Cash,19,0,"John Simpson",19,Female,1,1740,1,1,1,0,0
48313,06-03-2020,Home,407,5,2898,PayPal,19,1,"John Simpson",19,Female,1,2035,1,1,1,1,0
48313,24-02-2022,Clothing,284,3,960,Cash,19,0,"John Simpson",19,Female,1,852,1,1,1,0,0
7832,03-08-2023,Books,45,2,4417,PayPal,43,1,"Angela Porter",43,Male,0,90,1,1,1,1,0
7832,15-10-2022,Clothing,120,3,2345,Cash,43,1,"Angela Porter",43,Male,0,360,1,1,1,1,0
7832,05-06-2021,Electronics,110,4,3334,PayPal,43,1,"Angela Porter",43,Male,0,440,1,1,1,1,0
7832,05-02-2020,Home,42,4,425,PayPal,43,1,"Angela Porter",43,Male,0,168,1,1,1,1,0
7832,24-12-2021,Books,284,3,1514,"Credit Card",43,0,"Angela Porter",43,Male,0,852,1,1,1,0,0
7832,08-04-2023,Home,481,4,4308,Cash,43,0,"Angela Porter",43,Male,0,1924,1,1,1,0,0
7832,05-01-2023,Clothing,360,2,3919,"Credit Card",43,0,"Angela Porter",43,Male,0,720,1,1,1,0,0
19150,23-05-2023,Books,334,2,2237,Cash,20,0,"Michael Moore",20,Male,0,668,1,1,1,0,0
19150,23-11-2022,Books,204,3,1319,PayPal,20,1,"Michael Moore",20,Male,0,612,1,1,1,1,0
19150,15-05-2023,Electronics,316,3,4819,PayPal,20,0,"Michael Moore",20,Male,0,948,1,1,1,0,0
19150,24-01-2023,Clothing,387,4,2118,"Credit Card",20,0,"Michael Moore",20,Male,0,1548,1,1,1,0,0
35194,29-03-2020,Clothing,154,5,528,PayPal,40,0,"Philip Hinton",40,Female,0,770,1,1,1,0,0
35194,24-03-2020,Books,49,3,1805,Cash,40,1,"Philip Hinton",40,Female,0,147,1,1,1,1,0
35194,10-09-2022,Home,258,2,545,PayPal,40,0,"Philip Hinton",40,Female,0,516,1,1,1,0,0
35194,06-03-2022,Books,288,2,4073,Cash,40,1,"Philip Hinton",40,Female,0,576,1,1,1,1,0
35194,29-09-2021,Books,479,2,3296,Cash,40,0,"Philip Hinton",40,Female,0,958,1,1,1,0,0
35194,15-11-2020,Clothing,457,3,4281,"Credit Card",40,1,"Philip Hinton",40,Female,0,1371,1,1,1,1,0
28994,03-02-2022,Clothing,40,1,2994,PayPal,51,0,"Samantha Ruiz",51,Female,0,40,1,1,1,0,0
28994,29-11-2022,Clothing,302,4,3380,Cash,51,0,"Samantha Ruiz",51,Female,0,1208,1,1,1,0,0
28994,15-08-2020,Electronics,95,4,5076,PayPal,51,1,"Samantha Ruiz",51,Female,0,380,1,1,1,1,0
28994,13-09-2020,Clothing,400,4,661,Cash,51,0,"Samantha Ruiz",51,Female,0,1600,1,1,1,0,0
28994,20-10-2021,Books,21,3,5091,"Credit Card",51,1,"Samantha Ruiz",51,Female,0,63,1,1,1,1,0
28994,16-03-2020,Electronics,101,5,2773,PayPal,51,1,"Samantha Ruiz",51,Female,0,505,1,1,1,1,0
14579,08-04-2022,Books,182,3,2917,Cash,42,0,"Anthony Thomas",42,Female,1,546,1,1,1,0,0
14579,08-09-2022,Clothing,119,4,1913,"Credit Card",42,0,"Anthony Thomas",42,Female,1,476,1,1,1,0,0
14579,02-01-2022,Home,186,3,5130,PayPal,42,0,"Anthony Thomas",42,Female,1,558,1,1,1,0,0
14579,31-03-2023,Home,297,3,4903,Cash,42,1,"Anthony Thomas",42,Female,1,891,1,1,1,1,0
14579,11-01-2022,Electronics,287,3,3024,PayPal,42,1,"Anthony Thomas",42,Female,1,861,1,1,1,1,0
45612,13-09-2023,Books,397,2,1855,PayPal,49,0,"Brandon Lee",49,Male,0,794,1,1,1,0,0
45612,21-04-2023,Electronics,383,3,4670,Cash,49,0,"Brandon Lee",49,Male,0,1149,1,1,1,0,0
45612,14-08-2022,Books,291,1,3414,Cash,49,1,"Brandon Lee",49,Male,0,291,1,1,1,1,0
